Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-21 00:00:00-03:00,1185177.0,1229258.0,1170498.0,1225494.0,0,0.0,0.0
2024-03-22 00:00:00-03:00,1225494.0,1235464.0,1211348.0,1227404.0,0,0.0,0.0
2024-03-25 00:00:00-03:00,1227404.0,1256077.0,1211163.0,1212897.0,0,0.0,0.0
2024-03-26 00:00:00-03:00,1212897.0,1223912.0,1194006.0,1214656.0,0,0.0,0.0
2024-03-27 00:00:00-03:00,1214656.0,1228820.0,1199501.0,1213485.0,0,0.0,0.0
2024-04-03 00:00:00-03:00,1213485.0,1214867.0,1183421.0,1212639.0,0,0.0,0.0
2024-04-04 00:00:00-03:00,1212639.0,1232024.0,1181455.0,1183127.0,0,0.0,0.0
2024-04-05 00:00:00-03:00,1183127.0,1216261.0,1183127.0,1214371.0,0,0.0,0.0
2024-04-08 00:00:00-03:00,1214371.0,1236481.0,1214371.0,1229638.0,0,0.0,0.0
2024-04-09 00:00:00-03:00,1229638.0,1264174.0,1222449.0,1253210.0,0,0.0,0.0
2024-04-10 00:00:00-03:00,1253210.0,1253239.0,1225208.0,1233950.0,0,0.0,0.0
2024-04-11 00:00:00-03:00,1233950.0,1261091.0,1225105.0,1259303.0,0,0.0,0.0
2024-04-12 00:00:00-03:00,1259303.0,1266046.0,1241782.0,1244524.0,0,0.0,0.0
2024-04-15 00:00:00-03:00,1246136.0,1248386.0,1193188.0,1197524.0,0,0.0,0.0
2024-04-16 00:00:00-03:00,1197527.0,1219841.0,1168961.0,1203238.0,0,0.0,0.0
2024-04-17 00:00:00-03:00,1203238.0,1214662.0,1167717.0,1172353.0,0,0.0,0.0
2024-04-18 00:00:00-03:00,1172353.0,1192042.0,1168696.0,1172830.0,0,0.0,0.0
2024-04-19 00:00:00-03:00,1172830.0,1204229.0,1172830.0,1189210.0,0,0.0,0.0
2024-04-22 00:00:00-03:00,1189210.0,1271412.0,1189210.0,1268376.0,0,0.0,0.0
2024-04-23 00:00:00-03:00,1268376.0,1280788.0,1245142.0,1245751.0,0,0.0,0.0
2024-04-24 00:00:00-03:00,1245751.0,1245751.0,1200932.0,1202669.0,0,0.0,0.0
2024-04-25 00:00:00-03:00,1203570.0,1246725.0,1201168.0,1245144.0,0,0.0,0.0
2024-04-26 00:00:00-03:00,1245144.0,1283600.0,1245144.0,1279459.0,0,0.0,0.0
