Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-22 00:00:00-06:00,56676.8203125,56805.66015625,56517.3984375,56610.5390625,170059500,0.0,0.0
2024-03-25 00:00:00-06:00,56565.109375,56820.30078125,56311.98828125,56552.5390625,89283000,0.0,0.0
2024-03-26 00:00:00-06:00,56634.8515625,57422.25,56435.26953125,57209.69921875,125010900,0.0,0.0
2024-03-27 00:00:00-06:00,57182.859375,57599.078125,57007.55078125,57369.01171875,114250800,0.0,0.0
2024-04-01 00:00:00-06:00,57423.51171875,57726.8203125,57291.94921875,57653.23046875,165028800,0.0,0.0
2024-04-02 00:00:00-06:00,57593.62109375,57830.87890625,57235.58984375,57581.80859375,180753600,0.0,0.0
2024-04-03 00:00:00-06:00,57547.19140625,58086.421875,57300.109375,57503.390625,189285300,0.0,0.0
2024-04-04 00:00:00-06:00,57539.46875,58219.5,57514.1796875,57882.76171875,184739700,0.0,0.0
2024-04-05 00:00:00-06:00,57805.19140625,58227.83984375,57678.609375,58092.44140625,212252300,0.0,0.0
2024-04-08 00:00:00-06:00,58021.66015625,58192.3203125,57749.44140625,57989.94140625,154641800,0.0,0.0
2024-04-09 00:00:00-06:00,58010.37109375,58298.76953125,57492.05859375,57571.1484375,202213300,0.0,0.0
2024-04-10 00:00:00-06:00,57541.859375,57541.859375,56374.62890625,56636.5390625,210376200,0.0,0.0
2024-04-11 00:00:00-06:00,56696.3203125,56876.6484375,56485.9609375,56830.3203125,200968500,0.0,0.0
2024-04-12 00:00:00-06:00,56918.48046875,57272.69921875,56497.87890625,56565.921875,147838800,0.0,0.0
2024-04-15 00:00:00-06:00,56536.46875,56709.12109375,55924.1015625,55984.0,170645700,0.0,0.0
2024-04-16 00:00:00-06:00,56009.73046875,56148.0,55626.75,55797.25,225862900,0.0,0.0
2024-04-17 00:00:00-06:00,55788.73828125,56090.3203125,55383.25,55415.69140625,244258900,0.0,0.0
2024-04-18 00:00:00-06:00,55597.7890625,55941.62109375,55585.8203125,55739.4296875,208671900,0.0,0.0
2024-04-19 00:00:00-06:00,55811.19140625,56036.71875,55579.69140625,55862.8515625,138617600,0.0,0.0
2024-04-22 00:00:00-06:00,55852.28125,56615.87890625,55771.55078125,56551.8984375,183161700,0.0,0.0
2024-04-23 00:00:00-06:00,56564.578125,56906.80078125,56300.359375,56633.75,204292000,0.0,0.0
2024-04-24 00:00:00-06:00,56622.16015625,56827.01953125,56188.890625,56463.98828125,254687400,0.0,0.0
2024-04-25 00:00:00-06:00,56619.08984375,57282.328125,56207.44921875,57071.78125,264895300,0.0,0.0
2024-04-26 00:00:00-06:00,57072.9609375,58002.171875,56870.171875,57833.8515625,156980900,0.0,0.0
2024-04-29 00:00:00-06:00,57890.48828125,58110.37109375,57512.6015625,57827.859375,222976800,0.0,0.0
2024-04-30 00:00:00-06:00,57835.5,57835.5,56670.53125,56727.98046875,307132500,0.0,0.0
2024-05-02 00:00:00-06:00,56766.3984375,57021.78125,56607.30078125,56677.05078125,249952200,0.0,0.0
2024-05-03 00:00:00-06:00,56706.23046875,57258.41015625,56668.73828125,57135.26171875,175056100,0.0,0.0
2024-05-06 00:00:00-06:00,57204.53125,57559.08984375,57127.03125,57282.94921875,174095400,0.0,0.0
2024-05-07 00:00:00-06:00,57376.0703125,57445.98828125,56844.03125,57108.3203125,297798000,0.0,0.0
2024-05-08 00:00:00-06:00,57055.51953125,57249.76953125,56661.76171875,57081.0,263546300,0.0,0.0
2024-05-09 00:00:00-06:00,57118.140625,58063.078125,57001.53125,57846.078125,188272300,0.0,0.0
2024-05-10 00:00:00-06:00,57836.58984375,58090.25,57627.9609375,57718.0390625,215416700,0.0,0.0
2024-05-13 00:00:00-06:00,57735.01171875,58169.69140625,57664.12890625,57731.12109375,121761200,0.0,0.0
2024-05-14 00:00:00-06:00,57890.03125,57896.1796875,57127.4609375,57231.73828125,225449200,0.0,0.0
2024-05-15 00:00:00-06:00,57284.921875,58135.03125,57283.05859375,57454.6484375,174206100,0.0,0.0
2024-05-16 00:00:00-06:00,57388.2109375,57721.48046875,57232.30859375,57462.171875,188203100,0.0,0.0
2024-05-17 00:00:00-06:00,57506.48828125,57847.37890625,57385.25,57583.078125,109270500,0.0,0.0
2024-05-20 00:00:00-06:00,57604.25,57725.8203125,57270.53125,57393.28125,137307600,0.0,0.0
2024-05-21 00:00:00-06:00,57286.58984375,57286.58984375,56638.1484375,56760.71875,175206900,0.0,0.0
2024-05-22 00:00:00-06:00,56653.08984375,56656.62890625,56148.62890625,56432.03125,156403600,0.0,0.0
2024-05-23 00:00:00-06:00,56342.19921875,56407.03125,55857.91015625,55918.37890625,154664100,0.0,0.0
2024-05-24 00:00:00-06:00,55860.94921875,55908.6484375,55368.2109375,55413.12109375,148845700,0.0,0.0
2024-05-27 00:00:00-06:00,55428.23828125,55551.23828125,55120.48046875,55452.87890625,30726500,0.0,0.0
2024-05-28 00:00:00-06:00,55452.80078125,55526.26171875,55078.44140625,55184.94921875,153188600,0.0,0.0
2024-05-29 00:00:00-06:00,55120.55859375,55458.4296875,54352.1484375,55212.640625,247658800,0.0,0.0
2024-05-30 00:00:00-06:00,55169.8984375,55683.5703125,54768.3984375,55352.55859375,232591600,0.0,0.0
2024-05-31 00:00:00-06:00,55253.5,55588.19921875,54839.26171875,55179.23828125,755398300,0.0,0.0
2024-06-03 00:00:00-06:00,54967.91015625,55197.109375,51358.96875,51807.55078125,299888100,0.0,0.0
2024-06-04 00:00:00-06:00,51894.3203125,53683.23046875,51894.3203125,53485.62109375,339298300,0.0,0.0
2024-06-05 00:00:00-06:00,53467.37109375,54536.16015625,53306.80078125,54410.51171875,298596000,0.0,0.0
2024-06-06 00:00:00-06:00,54427.75,55730.30859375,54038.609375,54477.25,300812400,0.0,0.0
2024-06-07 00:00:00-06:00,54477.62109375,54788.3203125,52887.25,52977.3203125,281301700,0.0,0.0
2024-06-10 00:00:00-06:00,52989.19921875,53652.3203125,52989.19921875,53122.578125,209603900,0.0,0.0
2024-06-11 00:00:00-06:00,53184.5390625,53567.23828125,52624.87109375,53134.05859375,241229900,0.0,0.0
