Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-21 00:00:00-04:00,18130.080078125,18272.720703125,18130.080078125,18214.119140625,4207730000,0.0,0.0
2024-03-22 00:00:00-04:00,18214.119140625,18234.25,18110.759765625,18112.0390625,3374700000,0.0,0.0
2024-03-25 00:00:00-04:00,18112.0390625,18153.25,18073.669921875,18077.150390625,3331360000,0.0,0.0
2024-03-26 00:00:00-04:00,18077.150390625,18122.919921875,18059.189453125,18059.189453125,3871790000,0.0,0.0
2024-03-27 00:00:00-04:00,18059.189453125,18256.580078125,18059.189453125,18255.240234375,3850500000,0.0,0.0
2024-03-28 00:00:00-04:00,18255.240234375,18342.240234375,18255.240234375,18312.669921875,3998270000,0.0,0.0
2024-04-01 00:00:00-04:00,18312.669921875,18315.150390625,18187.5390625,18216.189453125,3325930000,0.0,0.0
2024-04-02 00:00:00-04:00,18216.189453125,18216.189453125,18056.0703125,18107.529296875,3886590000,0.0,0.0
2024-04-03 00:00:00-04:00,18107.529296875,18183.16015625,18098.169921875,18146.640625,3703250000,0.0,0.0
2024-04-04 00:00:00-04:00,18146.640625,18291.669921875,17956.75,17982.490234375,4075680000,0.0,0.0
2024-04-05 00:00:00-04:00,17982.490234375,18162.44921875,17979.9609375,18122.259765625,3386780000,0.0,0.0
2024-04-08 00:00:00-04:00,18122.259765625,18194.509765625,18122.259765625,18154.369140625,3278180000,0.0,0.0
2024-04-09 00:00:00-04:00,18154.369140625,18233.23046875,18032.51953125,18171.19921875,3400680000,0.0,0.0
2024-04-10 00:00:00-04:00,18171.19921875,18171.19921875,17878.380859375,17947.30078125,3845930000,0.0,0.0
2024-04-11 00:00:00-04:00,17947.30078125,17979.580078125,17800.970703125,17915.19921875,3509380000,0.0,0.0
2024-04-12 00:00:00-04:00,17915.19921875,17915.19921875,17593.55078125,17639.0390625,3963220000,0.0,0.0
2024-04-15 00:00:00-04:00,17639.0390625,17827.3203125,17462.51953125,17506.9296875,3950210000,0.0,0.0
2024-04-16 00:00:00-04:00,17506.9296875,17506.9296875,17361.859375,17413.98046875,4006200000,0.0,0.0
2024-04-17 00:00:00-04:00,17413.98046875,17523.51953125,17336.80078125,17403.439453125,3596130000,0.0,0.0
2024-04-18 00:00:00-04:00,17403.439453125,17517.4609375,17343.279296875,17388.08984375,3619760000,0.0,0.0
2024-04-19 00:00:00-04:00,17388.08984375,17496.75,17388.08984375,17458.76953125,3878750000,0.0,0.0
2024-04-22 00:00:00-04:00,17458.76953125,17691.140625,17452.439453125,17602.189453125,3820250000,0.0,0.0
2024-04-23 00:00:00-04:00,17602.189453125,17810.359375,17602.189453125,17792.759765625,3751400000,0.0,0.0
2024-04-24 00:00:00-04:00,17792.759765625,17792.759765625,17666.130859375,17758.080078125,3656740000,0.0,0.0
2024-04-25 00:00:00-04:00,17758.080078125,17764.310546875,17544.119140625,17731.560546875,3958050000,0.0,0.0
2024-04-26 00:00:00-04:00,17731.560546875,17803.4609375,17722.51953125,17763.26953125,3604140000,0.0,0.0
2024-04-29 00:00:00-04:00,17763.26953125,17843.4609375,17759.83984375,17831.0703125,3447450000,0.0,0.0
2024-04-30 00:00:00-04:00,17831.0703125,17831.0703125,17601.759765625,17603.33984375,4082470000,0.0,0.0
2024-05-01 00:00:00-04:00,17603.33984375,17778.220703125,17539.7890625,17576.390625,4544170000,0.0,0.0
2024-05-02 00:00:00-04:00,17576.390625,17739.73046875,17558.279296875,17699.05078125,4381660000,0.0,0.0
2024-05-03 00:00:00-04:00,17699.05078125,17843.970703125,17699.05078125,17797.890625,3924990000,0.0,0.0
2024-05-06 00:00:00-04:00,17797.890625,17963.970703125,17797.890625,17963.83984375,3683250000,0.0,0.0
2024-05-07 00:00:00-04:00,17963.83984375,18026.5,17963.83984375,17994.26953125,3987890000,0.0,0.0
2024-05-08 00:00:00-04:00,17994.26953125,18008.810546875,17922.880859375,17996.029296875,3842100000,0.0,0.0
2024-05-09 00:00:00-04:00,17996.029296875,18130.66015625,17986.349609375,18127.2109375,3727370000,0.0,0.0
2024-05-10 00:00:00-04:00,18127.2109375,18213.640625,18127.2109375,18162.05078125,3617900000,0.0,0.0
2024-05-13 00:00:00-04:00,18162.05078125,18242.9296875,18128.740234375,18133.94921875,4255710000,0.0,0.0
