Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-21 00:00:00+08:00,3084.412109375,3090.051025390625,3069.27197265625,3077.113037109375,366900,0.0,0.0
2024-03-22 00:00:00+08:00,3070.548095703125,3073.2060546875,3027.761962890625,3048.033935546875,394700,0.0,0.0
2024-03-25 00:00:00+08:00,3040.5009765625,3065.260986328125,3026.305908203125,3026.305908203125,387500,0.0,0.0
2024-03-26 00:00:00+08:00,3026.922119140625,3036.493896484375,3006.260009765625,3031.48095703125,345900,0.0,0.0
2024-03-27 00:00:00+08:00,3026.81396484375,3030.449951171875,2993.138916015625,2993.138916015625,343200,0.0,0.0
2024-03-28 00:00:00+08:00,2988.590087890625,3033.366943359375,2984.1201171875,3010.6640625,353200,0.0,0.0
2024-03-29 00:00:00+08:00,3008.3759765625,3041.298095703125,3008.1669921875,3041.1669921875,334800,0.0,0.0
2024-04-01 00:00:00+08:00,3049.02099609375,3078.488037109375,3049.02099609375,3077.37890625,375400,0.0,0.0
2024-04-02 00:00:00+08:00,3076.875,3085.537109375,3063.98095703125,3074.958984375,367300,0.0,0.0
2024-04-03 00:00:00+08:00,3074.89306640625,3079.02001953125,3057.39697265625,3069.2958984375,363200,0.0,0.0
2024-04-08 00:00:00+08:00,3057.325927734375,3077.35107421875,3045.468994140625,3047.052978515625,402900,0.0,0.0
2024-04-09 00:00:00+08:00,3044.614013671875,3051.5849609375,3033.208984375,3048.537109375,333500,0.0,0.0
2024-04-10 00:00:00+08:00,3045.9609375,3049.60693359375,3013.590087890625,3027.3349609375,349000,0.0,0.0
2024-04-11 00:00:00+08:00,3013.572998046875,3050.3369140625,3009.89697265625,3034.24609375,340900,0.0,0.0
2024-04-12 00:00:00+08:00,3035.576904296875,3043.56005859375,3014.830078125,3019.47412109375,334200,0.0,0.0
2024-04-15 00:00:00+08:00,3013.672119140625,3066.94091796875,2995.5419921875,3057.3779296875,461200,0.0,0.0
2024-04-16 00:00:00+08:00,3043.551025390625,3052.43505859375,3005.340087890625,3007.068115234375,448100,0.0,0.0
2024-04-17 00:00:00+08:00,3008.06103515625,3071.381103515625,3002.055908203125,3071.381103515625,413400,0.0,0.0
2024-04-18 00:00:00+08:00,3060.031005859375,3102.552978515625,3057.760986328125,3074.22509765625,416300,0.0,0.0
2024-04-19 00:00:00+08:00,3060.299072265625,3080.322998046875,3055.05810546875,3065.260986328125,375500,0.0,0.0
2024-04-22 00:00:00+08:00,3059.06494140625,3078.423095703125,3042.5419921875,3044.594970703125,357200,0.0,0.0
2024-04-23 00:00:00+08:00,3038.612060546875,3044.944091796875,3016.51708984375,3021.97802734375,325600,0.0,0.0
2024-04-24 00:00:00+08:00,3029.403076171875,3045.639892578125,3019.1240234375,3044.822021484375,305300,0.0,0.0
2024-04-25 00:00:00+08:00,3037.927001953125,3060.263916015625,3034.64990234375,3052.89990234375,292300,0.0,0.0
2024-04-26 00:00:00+08:00,3054.97900390625,3092.429931640625,3054.97900390625,3088.635986328125,439400,0.0,0.0
