Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-21 00:00:00+01:00,18019.859375,18179.810546875,18019.859375,18179.25,79118500,0.0,0.0
2024-03-22 00:00:00+01:00,18175.080078125,18225.970703125,18140.990234375,18205.939453125,68616300,0.0,0.0
2024-03-25 00:00:00+01:00,18206.359375,18285.580078125,18176.849609375,18261.310546875,53804600,0.0,0.0
2024-03-26 00:00:00+01:00,18262.109375,18411.98046875,18256.810546875,18384.349609375,58786600,0.0,0.0
2024-03-27 00:00:00+01:00,18385.169921875,18511.169921875,18385.169921875,18477.08984375,66344700,0.0,0.0
2024-03-28 00:00:00+01:00,18477.400390625,18513.830078125,18468.869140625,18492.490234375,75716300,0.0,0.0
2024-04-02 00:00:00+02:00,18492.359375,18567.16015625,18275.939453125,18283.130859375,82077300,0.0,0.0
2024-04-03 00:00:00+02:00,18281.8203125,18376.080078125,18281.8203125,18367.720703125,76334900,0.0,0.0
2024-04-04 00:00:00+02:00,18366.369140625,18427.4296875,18340.240234375,18403.130859375,62521400,0.0,0.0
2024-04-05 00:00:00+02:00,18401.830078125,18401.830078125,18088.029296875,18175.0390625,77046500,0.0,0.0
2024-04-08 00:00:00+02:00,18163.390625,18326.369140625,18163.390625,18318.970703125,61073600,0.0,0.0
2024-04-09 00:00:00+02:00,18318.400390625,18318.509765625,18058.220703125,18076.689453125,65276400,0.0,0.0
2024-04-10 00:00:00+02:00,18078.890625,18239.5,17975.83984375,18097.30078125,83348200,0.0,0.0
2024-04-11 00:00:00+02:00,18096.509765625,18101.310546875,17864.689453125,17954.48046875,84365100,0.0,0.0
2024-04-12 00:00:00+02:00,17965.94921875,18162.560546875,17860.73046875,17930.3203125,78993900,0.0,0.0
2024-04-15 00:00:00+02:00,17937.619140625,18191.94921875,17937.619140625,18026.580078125,65138500,0.0,0.0
2024-04-16 00:00:00+02:00,18022.169921875,18022.689453125,17713.5,17766.23046875,73217300,0.0,0.0
2024-04-17 00:00:00+02:00,17764.029296875,17907.580078125,17731.7890625,17770.01953125,55970700,0.0,0.0
2024-04-18 00:00:00+02:00,17775.41015625,17863.3203125,17716.919921875,17837.400390625,60700500,0.0,0.0
2024-04-19 00:00:00+02:00,17834.830078125,17834.869140625,17626.900390625,17737.359375,79447700,0.0,0.0
2024-04-22 00:00:00+02:00,17738.0390625,17889.470703125,17738.0390625,17860.80078125,62454400,0.0,0.0
2024-04-23 00:00:00+02:00,17861.19921875,18144.66015625,17861.19921875,18137.650390625,68529200,0.0,0.0
2024-04-24 00:00:00+02:00,18140.189453125,18226.3203125,18060.259765625,18088.69921875,75104600,0.0,0.0
2024-04-25 00:00:00+02:00,18088.169921875,18100.75,17795.9609375,17917.279296875,101517300,0.0,0.0
2024-04-26 00:00:00+02:00,17920.73046875,18199.7109375,17920.73046875,18161.009765625,76008600,0.0,0.0
2024-04-29 00:00:00+02:00,18162.150390625,18235.80078125,18103.4296875,18118.3203125,77251000,0.0,0.0
2024-04-30 00:00:00+02:00,18119.9296875,18153.689453125,17920.720703125,17932.169921875,88206200,0.0,0.0
2024-05-02 00:00:00+02:00,17935.779296875,17981.0390625,17875.98046875,17896.5,71332200,0.0,0.0
2024-05-03 00:00:00+02:00,17900.150390625,18105.8203125,17900.01953125,18001.599609375,71259900,0.0,0.0
2024-05-06 00:00:00+02:00,18001.130859375,18199.150390625,18001.130859375,18175.2109375,46036600,0.0,0.0
2024-05-07 00:00:00+02:00,18175.2109375,18442.400390625,18175.2109375,18430.05078125,85365200,0.0,0.0
2024-05-08 00:00:00+02:00,18430.25,18542.099609375,18427.259765625,18498.380859375,74222500,0.0,0.0
2024-05-09 00:00:00+02:00,18498.08984375,18699.2890625,18488.0390625,18686.599609375,53613600,0.0,0.0
2024-05-10 00:00:00+02:00,18686.849609375,18845.859375,18686.849609375,18772.849609375,87914100,0.0,0.0
2024-05-13 00:00:00+02:00,18773.240234375,18799.76953125,18706.080078125,18742.220703125,66373100,0.0,0.0
2024-05-14 00:00:00+02:00,18735.83984375,18748.759765625,18629.029296875,18716.419921875,73288600,0.0,0.0
2024-05-15 00:00:00+02:00,18719.810546875,18892.919921875,18719.810546875,18869.359375,81628700,0.0,0.0
2024-05-16 00:00:00+02:00,18874.849609375,18890.779296875,18716.330078125,18738.810546875,76322100,0.0,0.0
2024-05-17 00:00:00+02:00,18713.25,18724.01953125,18627.91015625,18704.419921875,75994100,0.0,0.0
2024-05-20 00:00:00+02:00,18710.130859375,18804.0,18710.130859375,18768.9609375,41185400,0.0,0.0
2024-05-21 00:00:00+02:00,18768.640625,18768.640625,18638.140625,18726.759765625,65727800,0.0,0.0
2024-05-22 00:00:00+02:00,18731.650390625,18731.650390625,18642.19921875,18680.19921875,57984200,0.0,0.0
