Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-21 00:00:00+08:00,3197.909912109375,3229.070068359375,3191.7900390625,3220.3701171875,759189700,0.0,0.0
2024-03-22 00:00:00+08:00,3220.77001953125,3223.1201171875,3205.27001953125,3217.969970703125,713098700,0.0,0.0
2024-03-25 00:00:00+08:00,3217.030029296875,3221.2900390625,3198.10009765625,3198.10009765625,953841500,0.0,0.0
2024-03-26 00:00:00+08:00,3202.969970703125,3242.909912109375,3198.639892578125,3233.330078125,1214862900,0.0,0.0
2024-03-27 00:00:00+08:00,3245.68994140625,3262.52001953125,3242.360107421875,3251.7099609375,721519000,0.0,0.0
2024-03-28 00:00:00+08:00,3249.0,3259.969970703125,3224.010009765625,3224.010009765625,582819000,0.0,0.0
2024-04-01 00:00:00+08:00,3231.47998046875,3251.14990234375,3222.320068359375,3234.889892578125,1252799100,0.0,0.0
2024-04-02 00:00:00+08:00,3233.840087890625,3252.820068359375,3230.47998046875,3247.719970703125,1079519600,0.0,0.0
2024-04-03 00:00:00+08:00,3233.139892578125,3233.909912109375,3209.429931640625,3222.659912109375,714995200,0.0,0.0
2024-04-04 00:00:00+08:00,3238.6201171875,3255.330078125,3232.110107421875,3235.010009765625,549904800,0.0,0.0
2024-04-05 00:00:00+08:00,3217.4599609375,3218.260009765625,3197.610107421875,3218.260009765625,585894900,0.0,0.0
2024-04-08 00:00:00+08:00,3218.139892578125,3223.530029296875,3210.35009765625,3215.989990234375,607445800,0.0,0.0
2024-04-09 00:00:00+08:00,3228.780029296875,3247.889892578125,3220.719970703125,3237.52001953125,565551600,0.0,0.0
2024-04-11 00:00:00+08:00,3208.56005859375,3232.1201171875,3205.679931640625,3227.610107421875,947236900,0.0,0.0
2024-04-12 00:00:00+08:00,3230.340087890625,3230.60009765625,3215.699951171875,3216.909912109375,502462700,0.0,0.0
2024-04-15 00:00:00+08:00,3191.159912109375,3196.080078125,3175.409912109375,3183.610107421875,1022324900,0.0,0.0
2024-04-16 00:00:00+08:00,3170.7099609375,3179.81005859375,3136.43994140625,3144.760009765625,1204506400,0.0,0.0
2024-04-17 00:00:00+08:00,3149.1201171875,3166.570068359375,3141.56005859375,3154.68994140625,905080700,0.0,0.0
2024-04-18 00:00:00+08:00,3164.780029296875,3197.199951171875,3160.219970703125,3187.659912109375,1111794000,0.0,0.0
2024-04-19 00:00:00+08:00,3188.360107421875,3195.77001953125,3152.719970703125,3176.510009765625,940020300,0.0,0.0
2024-04-22 00:00:00+08:00,3184.06005859375,3238.590087890625,3176.56005859375,3225.169921875,1277900500,0.0,0.0
2024-04-23 00:00:00+08:00,3257.8798828125,3273.169921875,3250.489990234375,3272.719970703125,918007900,0.0,0.0
2024-04-24 00:00:00+08:00,3295.2900390625,3308.1201171875,3282.60009765625,3293.1298828125,1085617000,0.0,0.0
2024-04-25 00:00:00+08:00,3269.739990234375,3290.010009765625,3249.010009765625,3287.75,728719500,0.0,0.0
2024-04-26 00:00:00+08:00,3283.409912109375,3297.800048828125,3271.580078125,3280.10009765625,892988700,0.0,0.0
2024-04-29 00:00:00+08:00,3277.639892578125,3282.050048828125,3264.110107421875,3282.050048828125,1410894500,0.0,0.0
2024-04-30 00:00:00+08:00,3283.080078125,3298.030029296875,3269.199951171875,3292.68994140625,1164150700,0.0,0.0
